Model,Mark,MQC Tool,IEX Tool,Lot,Slot,Date,Image name,Image Angle,um_per_px,Top(px),Buttom(px),Xedge(px),2Dcode_width(px),2Dcode_height(px),2Dcode_dot count,Top(um),Buttom(um),Xedge(um),2Dcode_width(um),2Dcode_height(um),Judge,Alert,PATH
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,106_11_0_err_judge_m.jpg,-90,0.10290217391304347,45,44,110,102,93,36,440,431,1077,998,910,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/106_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,107_11_0_err_judge_m.jpg,-90,0.10779347826086956,66,41,Mid,102,102,36,646,401,Mid,998,998,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/107_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,108_11_0_ok_m.jpg,-90,0.10217391304347827,57,29,Mid,,,,558,284,Mid,,,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/108_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,109_11_0_err_judge_m.jpg,-90,0.10344565217391305,43,48,76,102,104,30,421,470,744,998,1018,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/109_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,110_11_0_err_judge_m.jpg,-90,0.10879347826086956,62,43,Mid,104,104,27,607,421,Mid,1018,1018,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/110_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,111_11_0_ok_m.jpg,-90,0.10217391304347827,65,52,69,,,,636,509,675,,,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/111_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,112_11_0_err_judge_m.jpg,-90,0.10367391304347826,45,44,79,103,104,44,440,431,773,1008,1018,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/112_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,113_11_0_err_judge_m.jpg,-90,0.10779347826086956,66,41,Mid,102,102,44,646,401,Mid,998,998,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/113_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,114_11_0_ok_m.jpg,-90,0.10217391304347827,72,49,108,,,,705,480,1057,,,NG,TOP OVER SPEC (705),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/114_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,115_11_0_err_judge_m.jpg,-90,0.10317391304347825,48,42,73,102,101,30,470,411,714,998,989,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/115_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,116_11_0_err_judge_m.jpg,-90,0.10729347826086957,68,40,Mid,101,103,25,666,391,Mid,989,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/116_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,117_11_0_ok_m.jpg,-90,0.10217391304347827,73,47,73,,,,714,460,714,,,NG,TOP OVER SPEC (714),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/117_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,118_11_0_err_judge_m.jpg,-90,0.10240217391304349,48,42,99,101,101,57,470,411,969,989,989,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/118_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,119_11_0_err_judge_m.jpg,-90,0.10729347826086957,68,40,Mid,101,104,56,666,391,Mid,989,1018,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/119_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,120_11_0_ok_m.jpg,-90,0.10217391304347827,73,48,69,,,,714,470,675,,,NG,TOP OVER SPEC (714),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/120_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,121_11_0_err_judge_m.jpg,-90,0.10444565217391305,44,45,75,104,103,33,431,440,734,1018,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/121_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,122_11_0_err_judge_m.jpg,-90,0.10829347826086956,64,42,Mid,103,103,27,626,411,Mid,1008,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/122_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,123_11_0_ok_m.jpg,-90,0.10217391304347827,70,49,112,,,,685,480,1096,,,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/123_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,124_11_0_err_judge_m.jpg,-90,0.10267391304347825,44,47,79,101,102,25,431,460,773,989,998,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/124_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,125_11_0_err_judge_m.jpg,-90,0.10829347826086956,61,45,Mid,103,105,21,597,440,Mid,1008,1028,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/125_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,126_11_0_ok_m.jpg,-90,0.10217391304347827,68,52,69,,,,666,509,675,,,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/126_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,127_11_0_err_judge_m.jpg,-90,0.10240217391304349,48,42,74,101,102,24,470,411,724,989,998,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/127_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,128_11_0_err_judge_m.jpg,-90,0.10729347826086957,68,40,Mid,101,102,21,666,391,Mid,989,998,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/128_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,129_11_0_ok_m.jpg,-90,0.10217391304347827,73,47,77,,,,714,460,754,,,NG,TOP OVER SPEC (714),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/129_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,130_11_0_err_judge_m.jpg,-90,0.10240217391304349,51,39,101,101,101,60,499,382,989,989,989,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/130_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,131_11_0_err_judge_m.jpg,-90,0.10829347826086956,70,36,Mid,103,103,51,685,352,Mid,1008,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/131_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,132_11_0_ok_m.jpg,-90,0.10489130434782609,80,45,69,,,,783,440,675,,,NG,TOP OVER SPEC (783),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/132_11_0_ok_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,94_11_0_err_judge_m.jpg,0,0.10417391304347826,41,44,105,104,107,30,401,431,1028,1018,1047,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/94_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,95_11_0_err_judge_m.jpg,0,0.10929347826086956,50,51,Mid,105,108,28,489,499,Mid,1028,1057,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/95_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,96_11_0_err_judge_m.jpg,0,0.10194565217391305,47,39,65,99,107,28,460,382,636,969,1047,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/96_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,97_11_0_err_judge_m.jpg,-90,0.10294565217391305,49,43,85,101,103,26,480,421,832,989,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/97_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,98_11_0_err_judge_m.jpg,-90,0.10829347826086956,68,38,Mid,103,103,27,666,372,Mid,1008,1008,OK,,http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/98_11_0_err_judge_m.jpg
27DA7,VD4A85C900_15_27DA7,AAMOV200,AAIEX100,VD4A85C900,15,20240812145837,99_11_0_ok_m.jpg,-90,0.10217391304347827,73,47,62,,,,714,460,607,,,NG,TOP OVER SPEC (714),http://10.97.141.73/chipid2dcode/VD4A85C900_15_27DA7/99_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,100_11_0_ok_m.jpg,-90,0.10077173913043479,32,52,90,101,105,34,305,496,858,963,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/100_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,101_11_0_ok_m.jpg,-90,0.1056195652173913,44,55,Mid,102,105,28,419,524,Mid,972,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/101_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,102_11_0_ok_m.jpg,-90,0.10489130434782609,47,44,63,,,,448,419,601,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/102_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,103_11_0_ok_m.jpg,-90,0.10227173913043477,40,41,98,104,100,55,381,391,934,992,953,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/103_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,104_11_0_ok_m.jpg,-90,0.1061195652173913,53,45,88,103,105,43,505,429,839,982,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/104_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,105_11_0_ok_m.jpg,-90,0.10489130434782609,56,34,Mid,,,,534,324,Mid,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/105_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,106_11_0_ok_m.jpg,-90,0.10177173913043477,40,42,94,103,104,35,381,400,896,982,992,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/106_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,107_11_0_ok_m.jpg,-90,0.1071195652173913,50,46,Mid,105,105,33,477,439,Mid,1001,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/107_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,108_11_0_ok_m.jpg,-90,0.10489130434782609,53,35,63,,,,505,334,601,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/108_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,109_11_0_ok_m.jpg,-90,0.10177173913043477,35,47,98,103,103,37,334,448,934,982,982,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/109_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,110_11_0_ok_m.jpg,-90,0.1066195652173913,45,52,Mid,104,105,27,429,496,Mid,992,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/110_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,111_11_0_ok_m.jpg,-90,0.10489130434782609,50,39,62,,,,477,372,591,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/111_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,112_11_0_ok_m.jpg,-90,0.10077173913043479,28,56,86,101,105,32,267,534,820,963,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/112_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,113_11_0_ok_m.jpg,-90,0.1061195652173913,40,58,102,103,105,37,381,553,972,982,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/113_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,114_11_0_ok_m.jpg,-90,0.10489130434782609,60,68,195,,,,572,648,1859,,,NG,XEdge OVER SPEC (1859),http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/114_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,115_11_0_ok_m.jpg,-90,0.10127173913043477,35,48,105,102,95,70,334,458,1001,972,906,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/115_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,116_11_0_ok_m.jpg,-90,0.1061195652173913,48,50,Mid,103,105,51,458,477,Mid,982,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/116_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,117_11_0_ok_m.jpg,-90,0.10489130434782609,53,39,90,,,,505,372,858,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/117_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,118_11_0_ok_m.jpg,-90,0.10177173913043477,35,47,91,103,104,63,334,448,868,982,992,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/118_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,119_11_0_ok_m.jpg,-90,0.1066195652173913,46,51,Mid,104,104,59,439,486,Mid,992,992,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/119_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,120_11_0_ok_m.jpg,-90,0.10489130434782609,51,38,60,,,,486,362,572,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/120_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,121_11_0_ok_m.jpg,-90,0.10177173913043477,33,49,89,103,103,46,315,467,848,982,982,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/121_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,122_11_0_ok_m.jpg,-90,0.1066195652173913,44,53,Mid,104,105,44,419,505,Mid,992,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/122_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,123_11_0_ok_m.jpg,-90,0.10489130434782609,48,42,62,,,,458,400,591,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/123_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,124_11_0_ok_m.jpg,-90,0.10127173913043477,25,58,85,102,104,35,238,553,810,972,992,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/124_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,125_11_0_ok_m.jpg,-90,0.1061195652173913,38,60,Mid,103,102,43,362,572,Mid,982,972,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/125_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,126_11_0_ok_m.jpg,-90,0.10489130434782609,55,70,105,,,,524,667,1001,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/126_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,127_11_0_ok_m.jpg,-90,0.10077173913043479,38,46,95,101,101,48,362,439,906,963,963,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/127_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,128_11_0_ok_m.jpg,-90,0.1066195652173913,48,49,50,104,106,39,458,467,477,992,1011,NG,XEdge OVER SPEC (477),http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/128_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,129_11_0_ok_m.jpg,-90,0.10489130434782609,51,39,218,,,,486,372,2078,,,NG,XEdge OVER SPEC (2078),http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/129_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,130_11_0_ok_m.jpg,-90,0.10177173913043477,33,49,95,103,101,55,315,467,906,982,963,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/130_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,131_11_0_ok_m.jpg,-90,0.1066195652173913,45,52,Mid,104,105,47,429,496,Mid,992,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/131_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,132_11_0_ok_m.jpg,-90,0.10489130434782609,48,41,57,,,,458,391,543,,,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/132_11_0_ok_m.jpg
M27HA3,664A83G900_15_M27HA3,AAMOV200,AAIEX700,664A83G900,15,20240810120257,133_11_0_ok_m.jpg,-90,0.10177173913043477,26,56,89,103,105,19,248,534,848,982,1001,OK,,http://10.97.141.73/chipid2dcode/664A83G900_15_M27HA3/133_11_0_ok_m.jpg
